"Đưa khách đến nhà hàng Ấn Độ, vô tình thấy quán này! Ăn rất ngon! Đồ tươi, nhân viên nhanh nhẹn, thân thiện.Sẽ quay lại để ủng hộ
 Quên chả chụp cái ảnh nào :D",7.6
"Ai đến cũng phải chờ tầm 20p (chủ nhật) vì quán k quá đông nhưng chắc 1 nồi tráng cũng không kịp
Bánh cuốn đầy đặn nhân
Ăn thịt nướng hơi chán, màu phẩm hơi nhiều
Bánh chả thì không có gì đặc sắc cả
Với giá 25k/suất thịt cơ bản mình nghĩ ok",7.8
"Kẹo lạc siêu ngon, lần trước được tặng mà ăn ngon quá nên đã giới thiệu cho nhiều bạn bè mua. kẹo rất đặc biệt siêu nhạt kể cả***mình bị tiểu đường cũng thích ăn. mê lắm sẽ ủng hộ nhiều nhiều",9.2
"Ngon, quá chất lượng luôn. 10 điểm xuất sắc👍❤️",10
10 điểm nha… ngon ngon ngon nha. Ố ô mọi người nên thử nha,10
Quán này thông đồng với bọn trộm để ăn cắp xe sang của khách đến đây uống sinh tố. Chủ quán hiện đang vỡ nợ và thèm tiền nên sẽ không từ thủ đoạn nào cả. Mọi người cần tránh xa,1.0
"Đồ ăn đa dạng các món từ ốc, đồ ăn vặt đến các loại lẩu",10
"Bạn gái mình bị đau họng nên mình đặt đá riêng 
Vậy mà giao hàng đến lại bỏ đá chung vô…..
Shipper đổ Phúc Long
 1 điểm nha",1.0
10 điểm cho chất lượng👍,10
Ngon sỉu luôn mọi người ạ.. …Điểm 10 cho chất lượng. Chúc quán đông khách nha.,10
"1 bát mỳ vằn thắn ở đây nhiều nguyên liệu phết, có cả trứng, há cảo, thịt, tiết, rau (mình ko nhớ được hết). Ăn sáng xong no luôn tới trưa. 
Quán còn phục vụ cả mỳ trộn nữa nhưng chưa ăn thử (mình mới chỉ ăn thử mỳ nước). Hy vọng sẽ có dịp thưởng thức.",7.6
"Ốc của quán có 2 loại: Ốc to và ốc nhỏ. 1 tô bún 50k, gồm ốc, giò miếng vuông thái dẹt, khá nhiều bún. Nước dùng có thêm mắm tôm đậm đà ngon miệng. Có thể ăn kèm với quẩy. 
Quán có cả trà đá, trà nóng và sữa đậu nành.
Nói chung là ok nhưng giá có thêm nhiều ốc cho mỗi suất thì tốt.",7.8
"Đã thử bánh gato mochi, bánh opera cafe và mousse phúc bồn tử ở đây. Chất lượng bánh ok, trình bày đẹp và điệu, hộp đựng lịch sự. Giá mua tại cửa hàng và đặt mua qua shopee ngang nhau. 
Mặt tiền của quán rộng và đẹp. Tuy nhiên, không gian bên trong chủ yếu để bày biện các loại bánh chứ không có nhiều chỗ ngồi để ăn. Phù hợp để lấy mang về hoặc ship hơn là ăn tại chỗ. 
Vì khá gần nhà nên sẽ còn quay lại 😊",8.0
"Phở chiên phồng ở đây ok. Một đĩa khoảng 100k, khá đầy đặn, bên cạnh những miếng phở được thái vuông và chiên phồng còn có thịt bò, rau cải, … ăn kèm với nước mắm chua ngọt, phù hợp cho 2-3 người ăn.",7.4
"Nói chung là ổn. Bánh gà được làm hơi to hơn một chút so với những nơi khác mà mình từng ăn. Bánh gà thường, bánh gà phômai và nem đều ok.",7.6
"Đã la cà khắp các hàng bánh mì ở HN từ quán vỉa hè đến thương hiệu lớn, đa phần là cho nhân thập cẩm lên nào thì pate, nộm, chả, dưa chuột, xá xíu, xúc xích đỏ đồ,... đều không ưng cái bụng cho tới khi ăn ở quán này. Bánh mì chỉ có duy nhất rau mùi nên ăn cực rõ vị và rất nhiều nhân, bánh ở đây lúc nào cũng nóng giòn do quán có chuẩn bị cả máy ép lẫn lò nướng. Về giá cả từ 20-35k/người, với mình thì là quá đẹp cho một bữa xế giữa trời đông HN 😋",9.0
"Người yêu dẫn mình đến đây. Chỉ nghĩ là 1 khám phá tình cờ của bạn ấy, just another tea shop thôi, nhưng hết sức bất ngờ.
Đồ uống rất ngon và lạ. Thật sự là vị trà đậm hơn bất cứ nơi nào từng uống, kể cả các chain lớn.
Decor quán và đồ uống rất xinh, cứ nhìn ảnh là mình lại nhớ lại sự cute của mọi thứ ở đó :))))
Vị trí rất gần đường Chùa Láng, chỉ đi vào ngõ 1 đoạn nhưng ngõ nhỏ lại rất yên tĩnh sạch sẽ không như bên ngoài đường lớn. 
Rất đáng ghé qua.",9.0
"Món ăn tuyệt vời, thịt bò hải sản rất sử dụng làm lẩu khá ngon",10
"Hôm nay nhóm mình 3 người ăn ở đây gọi suất combo cho 4 người 798k cả thuế hơn 860k. Đồ ăn cũng không được nhiều lắm. Hơi khó hiểu là combo 4 người mà đĩa hải sản có mỗi 2 con tôm, chả nhẽ 2 người ăn chung 1 con.
Nói chung là ăn cũng tạm được.",5.0
Mình đã uống cà phê muối ở đây. Thực sự đã mang đến cho mình một trải nghiệm tuyệt vời.🙂🙂🙂,9.8
"Quán rất sạch sẽ và đẹp, nhân viên nhiệt tình , đồ uống ngon và rất hợp giá tiền với mọi người . Mình sẽ thường xuyên qua quán",10
"Món sinh tố xoài của quán ngon lắm ạ , thanh thanh ngọt nhẹ nói chung dễ uống nên thử nên thử nhé 🥰🥰🥰",10
"Quán view rất đẹp bình yên giữa hà nội 
Đồ uống ngon giá cả hợp lí",10
Cafe muối ở đây khá là ngon. Ngon nhất so với những chỗ khác mình đã từng uống. 5***,10
"⚽️⚽️⚽️HẢI SẢN TƯƠI NGON - TIỆC VUI CÙNG TRÁI BÓNG TRÒN⚽️⚽️⚽️
🏆🏆Theo dòng sự kiện SET BUFFET có ngay 2 màn hình để cùng các khách yêu theo dõi các trận đấu của giải bóng đá thế giới🏆🏆
♨️♨️Tiệc tùng, hội họp, liên hoan hay đi ăn cùng gia đình tất cả đã có SET lo, khách yêu chỉ cần đặt bàn SET sẽ không để bạn bỏ lỡ bất cứ trận bóng nào💪💪💪
👉👉Chần chờ gì nữa ĐẶT BÀN NGAY THÔI ẠAAA🔥🔥🔥
-------------------------------------------
🦐 BẢNG GIÁ #SETBUFFET 🦐 (chưa bao gồm VAT và đồ uống):
➖ Buổi trưa từ thứ 2 đến thứ 6: #369K/suất
➖ Buổi tối từ thứ 2 đến thứ 6: #429K/suất 
➖ Thứ 7, Chủ nhật và ngày lễ: #459K/suất
👼 TRẺ EM: 
➖ Dưới 1m: FREE. 
➖ Từ 1m - 1m3: 50% giá người lớn. 
➖ Trên 1m3: Giá người lớn. 

🦀 𝐒𝐄𝐓 𝐁𝐔𝐅𝐅𝐄𝐓 🦀 
🏢 Địa Chỉ: Tầng 6 - Toà Nhà NHS Center- 214 Hào Nam 
☎️ Hotline: 𝟎𝟗𝟔𝟑.𝟕𝟔𝟔.𝟖𝟓𝟖 - 𝟎𝟐𝟒𝟑.𝟔𝟐𝟐.𝟗𝟗𝟓𝟓 
🌍 Website: https://setbuffet***
#SETBuffet #buffethaisanHaNoi #buffetngon #Buffet214haonam #Buffet_214_hào_nam #buffetquandongda #seafoodbuffet #buffethaisan",10
Xin chao,8.2
"Cả Nhà Ơi !🔊🔊 BUFFET LẨU NƯỚNG SIÊU NGON 📍Xóm Nhậu"", ĐÃ BIẾT LÀ NGHIỆN LUÔN 🤩🔥
Nhà em bán #Buffet Lẩu Nướng với các món như hình chỉ với #139k/1 người thôi,39 món tự chọn ăn thả ga không giới hạn thời gian lại còn được tặng trà tranh.bưởi diễn,dưa hấu miễn phí
Mời cả nhà ghé qua thưởng thức nha
📍 Địa chỉ : Xóm Nhậu 467 Phạm Văn Đồng (ngã tư trần cung- cổ nhuế)
📲 Call : 0981284996 - 0583131111.
💸 139k/người
Quán em trộm vía hơi đông, nên để có chỗ ngồi thoải mái nhà mình đặt bàn trước nhé ^^",10
"Trên ảnh là cùng 1 size nhỏ
Cái kem bên trái là vị được giảm giá còn 15k/viên mà bạn nhân viên lấy cho như bố thí
Lúc hỏi là vị nào được giảm giá thì còn chả nói xong lại đành phải gọi vị không giảm
Nói chung đã là chương trình khuyến mãi thì nên có giới hạn chứ khách hàng đâu có đi xin
Thái độ không thể chấp nhận được",4.6
Ngon lắm luôn thịt kho nhừ ăn không ngán và rất vừa miệng xôi ngon mềm dẻo hạt bóng . Ủng hộ quán nhiều,10
Ngon quá mải uống hết rồi mới lên feedback đồ,9.4
"Mình đặt ""Sữa Chua Cacao De Milo"", ăn ko ngon, đã thế lại ko cho thìa thì ăn kiểu gì?",1.0
"Mình đặt ""Sữa Chua Cacao De Milo"", ăn ko ngon, đã thế lại ko cho thìa thì ăn kiểu gì?",1.0
"Mình đặt ""Trà sữa hoa đậu biếc"", uống tạm đc, trân châu hơi nhão.",3.4
"Mình đặt ""Khoai Tây Chiên Cỡ Lớn"", khoai tây như kiểu làm sẵn để trong tủ cấp đông, vừa mềm nhũn vừa bé, ăn ko ngon.",1.0
"Đồ ăn: Menu có kha khá các loại thịt và hải sản. Mình không thích hải sản lắm nên gọi thịt bò và lợn ăn thôi. Mình thấy ba chỉ heo sốt cây và ba chỉ bò mỹ nướng kiểu nhà mắm khá ngon, tẩm ướp đậm đà. Thịt bò nướng ngon và tươi chứ không phải đồ đông lạnh. Về nước chấm thì vừa đủ vửa miệng, nhưng có vị gì đó cũng lạ miệng phết.
Đồ uống: menu đồ uống nhiều và rẻ hầu như 15k. Phục vụ: Mình ngồi tầng 3, thấy mấy bạn nhân viên khá niềm nở, phục vụ nhanh nhẹn. Gọi đồ 1 lúc là mang cả lượt ra cho mình luôn. Hơn nữa các bạn ấy cũng hay để ý thay vỉ nướng, riêng điểm này mình rất hài lòng.
Giá: Đĩa hầu hết 50k và khá to. Từ đầu mình nghĩ được ít nên gọi nhiều đĩa. Nhưng thật sự ở đây cho khá nhiều. Đĩa to được tầm 5 dải thịt (Trót dại nghe các bạn rv phán ăn ở đây ít nên gọi toàn đĩa to và cuối cùng nhiều quá ăn ngập họng mới hết và bị ngán tận cổ). So với mặt bằng chung mình thấy giá ở đây khá ổn mà đồ chất lượng.
Chốt lại là mình sẽ còn quay lại. Rất vui vì phát hiện thêm 1 quán sạch sẽ đồ ăn chất lượng mà giá ổn :3",8.8
"Xuất sắc luôn! Đồ ăn ngon, quán đẹp nên ăn nhé",9.6
"4 người bọn tôi đi ăn no đến mức ăn cố cho đỡ phí phạm ấy, đồ thì ngon. Lâu lâu mới thấy có quán nướng chất lượng luôn. Thịt thà tươi, ngon, tẩm ướp rất vừa vặn mà ko kiểu để lâu nó lõng bõng chảy nước ướp ra đâu nhé.
Đến cái món đơn giản ăn chơi kèm là salad với kim chi nó cũng ngon bất ngờ là sao. Hoa quả tươi, sốt sữa chua sánh mịn quyện vào đồ chứ ko kiẻu pha loảng loảng rưới vào cho có.
Hải sản cũng tươi, mọng luôn. Sốt chấm chu đáo, có sốt đỏ cho thịt và sốt ớt xanh cho hải sản, gia vị chanh ớt truyền thống nữa.",9.2
"Nhà hàng sạch sẽ và ngon nhất khu Thanh Xuân mà giá lại quá hợp lý, mình sẽ quay lại nhiều và giới thiệu cho bạn bè nữa",10
"MUST-TRY
🍝 Bejo ravioli: Mì ravioli được làm với phô mai La Tomme của Maison Béjo - thương hiệu handcraft làm ra phô mai của hai người Pháp tại*** Loại phô mai này kết hợp với sốt kem hạt điều tạo nên một hương vị cực béo ngậy thơm ngon mà không ngấy. Ăn cùng với đó là nấm, súp lơ, đậu xanh và hạt điều siu giòn. Đây chắc chắn là món ngon nhất và mình nhất định sẽ quay lại để ăn lại món nè một lần nữa. 

NICE-TO-HAVE:
🍟 Handcut fries: Tên có vẻ đơn giản nhưng ăn cực bất ngờ. Khoai không bị bở, phần bên ngoài chiên giòn còn bên trong lại mềm tan ạ. Không cần quá nhiều gia vị cầu kì nhưng món khoai side dish nè vừa đủ để lót dạ các anh em ạ. 

🥩 Beef T-bone: Đây là bò Úc với khoai, salad dùng cùng với hai loại mù tạt Pháp. Mình thấy khoai đã đậm vị rùi nên chấm mayonnaise hợp hơn loại mù tạt mặn. Tương tự vậy, thịt cũng đã được ướp đủ mặn nên không cần chấm thêm cái gì. Chính vì vậy, mình thấy món này không quá đặc biệt. 

🥗 Mozzarella salad: Đây là salad rau rocket với bí ngòi nướng, cà tím, ớt chuông và phô mai nè. Ăn cũng tạm ổn.

🥗 Brie cheese salad: Đây là salad phô mai Brie với cà chua bi, bánh mì hạt lựu, các loại quả khô và sốt mật ong. Overall món nè ngon hơn salad trên, điểm nhấn là phô mai Brie. Nhưng có lẽ do ít sốt quá nên chưa thấy rõ vị mật ong lắm. 

NOT TRY:
🍝Gnocchi shrimp: Vừa thử miếng đầu tiên, mọi hồi ức về ẩm thực Anh của mình trở về 😂 Vì mì bị bở và vị nhạt nhẽo lắm á, nên không hợp khẩu vị của mình cho lắm.

Thêm một điểm trừ nhẹ là đồ ăn cái gì cũng ít. Quán lên đồ chậm, mì lên trước cả thịt oke fine 😅 Nhưng với chất lượng các món ăn và không gian vô cùng yên tĩnh, definitely sẽ quay lại ạ 🙆‍♀️

Nguồn: Insta - uncoindefood",8.2
"Nghe seeding đến ăn, quán bé và chỉ có 2 người làm nên phục vụ khá chậm, nhưng thái độ ok. 

Tuy nhiên chất lượng đồ ăn thực sự tệ nhất trong các quán bánh tôm bánh xèo mình từng ăn. Bánh tôm ít dầu nhưng quá khô, toàn bột. Nem lụi ăn không thơm. Bánh xèo là tệ nhất, nhân chả hiểu sao độn cà rốt và thịt vị rất rời rạc. Quan trọng là nước chấm quá nhạt nhẽo, chưa bao giờ thấy hàng nào nước mắm chán ntn. 

Nhiều đũa mốc nữa. Quả thực khó hiểu sao nhiều người vào ăn hay nghe seeding",2.4
"Quán có truyền thống lâu đời, ít nhất 3 đời nhà mình đã ăn tại đây. Mình được bà dẫn đi ăn tại quán từ khi còn để chỏm đến giờ đã có 2 nhóc. Cảm nhận món ăn rất cổ, nước chấm đặc biệt ngon, ngọt vị ốc, xương ninh và vị chua thanh của dẫm bỗng, thêm chút vị cay nồng của ớt chưng, mn lưu ý ớt ở đây rất cay, cho một xíu đã cay xé lưỡi. Thường mình ăn suất rưỡi có giá 60k có khoảng 15 con ốc mít béo trắng, ốc giòn rất ngon, bún khoảng 15-16 con bún và rau sống. Mn có thể ăn suất thường có giá 40k nhé.
Tuy tên quán là Bún Ốc Nguội nhưng mn vẫn có thể ăn bún nóng được nhé, quán sẽ đun nước chấm nóng lên khi khách ăn nóng. Tóm lại, với mình ăn bún ốc chấm nóng hay nguội ở đây vẫn là ngon số 1. Ngoài việc ăn ngon, đến đây ăn mình còn có cảm giác hoài niệm về ký ức tuổi thơ. 
Trước đây, quán có bán bún ốc nóng (chan) vào mùa đông, nhưng do chật quá nên quán chỉ bán bún chan và chả ốc tại cơ sở 2 tại số 3 Hàng Phèn. Mn có thể qua cs 2 của quán tại số 3 Hàng Phèn để ăn nếu quán đông hoặc nghỉ nhé.",9.6
"Bún Ốc Nguội - Ô Quan Chương ngon tuyệt và sẽ ăn thường xuyên

Đọc review về quán ăn này, khen có, chê có nên quyết định thử xem sao. Cảm nhận đầu tiên là quán ăn nhỏ, vỉa hè, đối diện Cổng Ô Quan Chưởng. Có 3 bộ bàn ghê nhỏ ngồi được khoảng 8-10 người. Cảm giác ngồi quán cóc vỉa hè, ngắm cổng Ô và xem dòng người qua lại cũng thú vị. Tuy nhiên, chỉ thong thả khi đến vào giờ vắng khách, nếu vào giờ ăn trưa hoặc ăn sáng đông khách chắc không thể ngắm phố được.
Một suất bún ốc giá 40k gồm 1bát nước chấm có khoảng 10 con ốc mít, 1 đĩa bún đầy khoảng 10-11 con bún vẩy hến, 1 rổ rau sống. Ốc béo trắng, múp míp, giòn, ngọt, nước chấm ngon, thơm vị dấm bỗng, có vị ngọt thanh của ốc và nước xương ninh tinh chế, thêm chút ớt chưng vị cay cay thấy ăn ngon, mát ruột, chấm con bún kèm con ốc thêm chút rau sống càng ăn càng thấy thấm. Có thể gọi thêm ốc với các mức giá 60k hoặc 80k. Tuy nhiên, ăn vào nên mình gọi thêm 20k ốc (được thêm khoảng 5 con ốc mít). Với mức giá 40k/ suất mình thấy khá hợp lý so với việc ăn một bát ốc luộc 50k được khoảng 12-13 con ốc. Điểm cộng của quán là cô bé bán hàng ngoan, lễ phép và nhanh nhẹn. Điểm trừ là không gian nhỏ, phải chờ lâu nếu đông khách. 
Nghe cô bé bán hàng nói quán đã mở thêm cơ sở 2 tại số 3 phố Hàng Phèn, mình nhất định sẽ ghé thử tại cơ sở 2 của quán",9.6
10 điểm cho chất lượng🍀👍❤️,10
"quán ngon rẻ phục vụ nhiệt tình dễ chịu
gọi nước trà quất nhưng hết còn được anh chủ tặng ly trà chanh",10
"Mình trước có thời gian sống ở Nha Trang nên cũng thường xuyên ăn món này. Hôm rối có người giới thiệu nên đưa cả nhà tới quán ăn thử mọi người dều khen ngon. Không gian quán thoáng đẹp, phục vụ thân thiện. Chờ món hơi lâu tí, nhưng bù lại đồ ăn nóng hổi. Ok",10
"Đặt 3 suất, mua 3 hộp để có bát đũa ăn trưa, xong gửi đóng túi bóng là sao? - Bực",3.4
"Mình vẫn k hiểu vì sao quán mở được đến tận 7-8 cơ sở tại HN và SG )))) Đồ ăn ở mức trung bình, nước lẩu thái chả có gì đặc sắc. Nồi lẩu nhỏ hơn 300k ăn lèo tèo vài miếng thịt, tôm bở ko tươi, nấm cho 2 người ăn được 1 nhúm. Món cánh gà tre ăn tạm ổn nhất, xôi xoài ăn rõ chán, xoài nhũn và nhạt nhẽo. Giá quá đắt so với những gì đã được trải nghiệm.",4.4
"Đồ uống vừa miệng nhất là đào sữa mình gọi béo béo, bánh ngon. Chỗ gửi xe miễn phí của trung tâm thương mại. Ổn nhaaa",9.8
"Mì ăn ngon, hợp khẩu vị với mình, nhiều topping. Nước dùng kèm thơm,. Thái độ phục vụ của cô chủ quán rất thân thiện, sẽ quay lại lần sau",10
Ngon tuyệt 100 điểm cho quán🍀,10
"Đưa khách đến nhà hàng Ấn Độ, vô tình thấy quán này! Ăn rất ngon! Đồ tươi, nhân viên nhanh nhẹn, thân thiện.Sẽ quay lại để ủng hộ
 Quên chả chụp cái ảnh nào :D",7.6
"Ai đến cũng phải chờ tầm 20p (chủ nhật) vì quán k quá đông nhưng chắc 1 nồi tráng cũng không kịp
Bánh cuốn đầy đặn nhân
Ăn thịt nướng hơi chán, màu phẩm hơi nhiều
Bánh chả thì không có gì đặc sắc cả
Với giá 25k/suất thịt cơ bản mình nghĩ ok",7.8
"Kẹo lạc siêu ngon, lần trước được tặng mà ăn ngon quá nên đã giới thiệu cho nhiều bạn bè mua. kẹo rất đặc biệt siêu nhạt kể cả***mình bị tiểu đường cũng thích ăn. mê lắm sẽ ủng hộ nhiều nhiều",9.2
"Ngon, quá chất lượng luôn. 10 điểm xuất sắc👍❤️",10
10 điểm nha… ngon ngon ngon nha. Ố ô mọi người nên thử nha,10
Quán này thông đồng với bọn trộm để ăn cắp xe sang của khách đến đây uống sinh tố. Chủ quán hiện đang vỡ nợ và thèm tiền nên sẽ không từ thủ đoạn nào cả. Mọi người cần tránh xa,1.0
"Đồ ăn đa dạng các món từ ốc, đồ ăn vặt đến các loại lẩu",10
"Bạn gái mình bị đau họng nên mình đặt đá riêng 
Vậy mà giao hàng đến lại bỏ đá chung vô…..
Shipper đổ Phúc Long
 1 điểm nha",1.0
10 điểm cho chất lượng👍,10
Bánh tiramisu ở đây rất ngon & giá rất ơ kìa nhé cả nhà,9.0
"Mình và gia đình hay ăn ở đây vì đồ ăn tươi và đa dạng, đồ ra liên tục, lần nào đi ăn cũng không có gì phải chê cả, có lẽ do mình dễ tính )). Nhà mình thì ít ăn cua ghẹ vì bóc mất thời gian, toàn ăn mấy món khác. Ở đây chủ yếu là mấy con ghẹ nhỏ và vừa thôi, cũng chả đến mức phải xếp hàng r tranh nhau. Tôm thẻ có thể bảo nhân viên lấy từ trong bể, vẫn còn nhảy tanh tách. Nước lẩu có 2 vị, mình thích loại truyền thống hơn vì ngọt (cơ mà nó ngọt như kiểu cho nhiều mì chính ấy ))), loại kia ăn hơi chán.

Về hương vị món ăn thì bình thường, không phải quá xuất sắc, nói chung là so với giá tiền cũng ok. Thỉnh thoảng thèm ăn hải sản thì đây là lựa chọn không tệ. Tráng miệng có chè khúc bạch khá ngon, béo béo, độ ngọt vừa phải. Bố mẹ mình thích ăn ở đây lắm vì thích hải sản chứ không thích ăn thịt.

Cơ mà chỗ này hơi xa nhà mình nên đi cũng hơi bất tiện xíu. Nhà hàng bé nên hôm nào khách đông thì hơi ngột ngạt.",7.0
"Quán này không biết ông nào chủ mỗi ngày đi ăn 1 kiểu:
2 hôm đầu đi ăn bún, miến ngan 35k/bát
2 hôm sau đi ăn 50k/bát có hỏi thì bảo là do bếp cho thêm thịt (không gọi thêm nhé)
Quán càng ngày càng nát từ phục vụ với giá cả.",3.4
"Không gian tạo cảm giác rất HN, cầu thang chật và***k dc sạch lắm.
Tạo hình đồ uống rất đẹp là điểm mình thích nhất ở quán. Kiểu Cappucino Hà Nội í:3 hương vị thì mình vẫn thích Giảng hơn.
Giá rẻ",7.2
"ăn 2 lần ở đây, đồ ăn tươi ngon, trang trí đẹp mắt, nhân viên ngoan dễ thương nữa. check in được giảm thêm 5% 
Điểm trừ quán hơi bé",7.6
"20/10 ăn ở đây vì 1 số quán full bàn, đồ ăn cũng ở mức độ trung bình, trang trí không được đẹp, bạch tuộc dai nhách. Giá cũng không hề rẻ. 2 người ăn hêt hơn 1 triệu.",6.2
Ngon 10 điểm,10
"Đến quán gọi cốc trà sữa mang về . Cả quán có 1m mình là khách. 3 bạn nhân viên đứng đấy dặn rõ ràng là lấy trân châu trắng. Trên nhãn cũng là trân châu trắng , mang về mở ra uống mới biết trân châu đen ? Không có hay hết thì nói 1 câu. Mình đã chúa ghét trân châu đen rồi mua về khác gì bỏ đi ? Làm việc thiếu trách nhiệm thực sự !",2.0
"Đồ thiu hỏng
con chủ quán thì mất dậy làm ăn láo toét",1.0
"Con béo ng,u si thất đức",1.0
Ngon sỉu luôn mọi người ạ.. …Điểm 10 cho chất lượng. Chúc quán đông khách nha.,10
"1 bát mỳ vằn thắn ở đây nhiều nguyên liệu phết, có cả trứng, há cảo, thịt, tiết, rau (mình ko nhớ được hết). Ăn sáng xong no luôn tới trưa. 
Quán còn phục vụ cả mỳ trộn nữa nhưng chưa ăn thử (mình mới chỉ ăn thử mỳ nước). Hy vọng sẽ có dịp thưởng thức.",7.6
"Ốc của quán có 2 loại: Ốc to và ốc nhỏ. 1 tô bún 50k, gồm ốc, giò miếng vuông thái dẹt, khá nhiều bún. Nước dùng có thêm mắm tôm đậm đà ngon miệng. Có thể ăn kèm với quẩy. 
Quán có cả trà đá, trà nóng và sữa đậu nành.
Nói chung là ok nhưng giá có thêm nhiều ốc cho mỗi suất thì tốt.",7.8
"Đã thử bánh gato mochi, bánh opera cafe và mousse phúc bồn tử ở đây. Chất lượng bánh ok, trình bày đẹp và điệu, hộp đựng lịch sự. Giá mua tại cửa hàng và đặt mua qua shopee ngang nhau. 
Mặt tiền của quán rộng và đẹp. Tuy nhiên, không gian bên trong chủ yếu để bày biện các loại bánh chứ không có nhiều chỗ ngồi để ăn. Phù hợp để lấy mang về hoặc ship hơn là ăn tại chỗ. 
Vì khá gần nhà nên sẽ còn quay lại 😊",8.0
"Phở chiên phồng ở đây ok. Một đĩa khoảng 100k, khá đầy đặn, bên cạnh những miếng phở được thái vuông và chiên phồng còn có thịt bò, rau cải, … ăn kèm với nước mắm chua ngọt, phù hợp cho 2-3 người ăn.",7.4
"Nói chung là ổn. Bánh gà được làm hơi to hơn một chút so với những nơi khác mà mình từng ăn. Bánh gà thường, bánh gà phômai và nem đều ok.",7.6
"Đã la cà khắp các hàng bánh mì ở HN từ quán vỉa hè đến thương hiệu lớn, đa phần là cho nhân thập cẩm lên nào thì pate, nộm, chả, dưa chuột, xá xíu, xúc xích đỏ đồ,... đều không ưng cái bụng cho tới khi ăn ở quán này. Bánh mì chỉ có duy nhất rau mùi nên ăn cực rõ vị và rất nhiều nhân, bánh ở đây lúc nào cũng nóng giòn do quán có chuẩn bị cả máy ép lẫn lò nướng. Về giá cả từ 20-35k/người, với mình thì là quá đẹp cho một bữa xế giữa trời đông HN 😋",9.0
"Người yêu dẫn mình đến đây. Chỉ nghĩ là 1 khám phá tình cờ của bạn ấy, just another tea shop thôi, nhưng hết sức bất ngờ.
Đồ uống rất ngon và lạ. Thật sự là vị trà đậm hơn bất cứ nơi nào từng uống, kể cả các chain lớn.
Decor quán và đồ uống rất xinh, cứ nhìn ảnh là mình lại nhớ lại sự cute của mọi thứ ở đó :))))
Vị trí rất gần đường Chùa Láng, chỉ đi vào ngõ 1 đoạn nhưng ngõ nhỏ lại rất yên tĩnh sạch sẽ không như bên ngoài đường lớn. 
Rất đáng ghé qua.",9.0
"Món ăn tuyệt vời, thịt bò hải sản rất sử dụng làm lẩu khá ngon",10
"Hôm nay nhóm mình 3 người ăn ở đây gọi suất combo cho 4 người 798k cả thuế hơn 860k. Đồ ăn cũng không được nhiều lắm. Hơi khó hiểu là combo 4 người mà đĩa hải sản có mỗi 2 con tôm, chả nhẽ 2 người ăn chung 1 con.
Nói chung là ăn cũng tạm được.",5.0
Mình đã uống cà phê muối ở đây. Thực sự đã mang đến cho mình một trải nghiệm tuyệt vời.🙂🙂🙂,9.8
"Quán rất sạch sẽ và đẹp, nhân viên nhiệt tình , đồ uống ngon và rất hợp giá tiền với mọi người . Mình sẽ thường xuyên qua quán",10
"Món sinh tố xoài của quán ngon lắm ạ , thanh thanh ngọt nhẹ nói chung dễ uống nên thử nên thử nhé 🥰🥰🥰",10
"Quán view rất đẹp bình yên giữa hà nội 
Đồ uống ngon giá cả hợp lí",10
Cafe muối ở đây khá là ngon. Ngon nhất so với những chỗ khác mình đã từng uống. 5***,10
"⚽️⚽️⚽️HẢI SẢN TƯƠI NGON - TIỆC VUI CÙNG TRÁI BÓNG TRÒN⚽️⚽️⚽️
🏆🏆Theo dòng sự kiện SET BUFFET có ngay 2 màn hình để cùng các khách yêu theo dõi các trận đấu của giải bóng đá thế giới🏆🏆
♨️♨️Tiệc tùng, hội họp, liên hoan hay đi ăn cùng gia đình tất cả đã có SET lo, khách yêu chỉ cần đặt bàn SET sẽ không để bạn bỏ lỡ bất cứ trận bóng nào💪💪💪
👉👉Chần chờ gì nữa ĐẶT BÀN NGAY THÔI ẠAAA🔥🔥🔥
-------------------------------------------
🦐 BẢNG GIÁ #SETBUFFET 🦐 (chưa bao gồm VAT và đồ uống):
➖ Buổi trưa từ thứ 2 đến thứ 6: #369K/suất
➖ Buổi tối từ thứ 2 đến thứ 6: #429K/suất 
➖ Thứ 7, Chủ nhật và ngày lễ: #459K/suất
👼 TRẺ EM: 
➖ Dưới 1m: FREE. 
➖ Từ 1m - 1m3: 50% giá người lớn. 
➖ Trên 1m3: Giá người lớn. 

🦀 𝐒𝐄𝐓 𝐁𝐔𝐅𝐅𝐄𝐓 🦀 
🏢 Địa Chỉ: Tầng 6 - Toà Nhà NHS Center- 214 Hào Nam 
☎️ Hotline: 𝟎𝟗𝟔𝟑.𝟕𝟔𝟔.𝟖𝟓𝟖 - 𝟎𝟐𝟒𝟑.𝟔𝟐𝟐.𝟗𝟗𝟓𝟓 
🌍 Website: https://setbuffet***
#SETBuffet #buffethaisanHaNoi #buffetngon #Buffet214haonam #Buffet_214_hào_nam #buffetquandongda #seafoodbuffet #buffethaisan",10
Xin chao,8.2
